Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-26T00:00+01:00;2019-01-27T00:00+01:00;2019-01-26;8151;100,0;24;24;0;7;99,91;2;7569;575;276;84;192;23;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-26T00:00+01:00;2019-01-27T00:00+01:00;2019-01-26;8154;100,0;24;24;0;7;99,91;Totalt i retning TROMSDALEN;7570;577;276;86;192;23;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-26T00:00+01:00;2019-01-27T00:00+01:00;2019-01-26;8298;100,0;24;24;0;0;100,00;Totalt i retning TROMSØYA;7973;325;80;167;76;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-26T00:00+01:00;2019-01-27T00:00+01:00;2019-01-26;16452;100,0;24;24;0;7;99,96;Totalt;15543;902;356;253;268;25;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-27T00:00+01:00;2019-01-28T00:00+01:00;2019-01-27;7520;100,0;24;24;0;1;99,99;1;7207;312;62;188;54;7;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-27T00:00+01:00;2019-01-28T00:00+01:00;2019-01-27;7239;100,0;24;24;0;0;100,00;2;6758;481;197;85;178;21;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-27T00:00+01:00;2019-01-28T00:00+01:00;2019-01-27;7238;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;6757;481;197;85;178;21;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-27T00:00+01:00;2019-01-28T00:00+01:00;2019-01-27;7521;100,0;24;24;0;1;99,99;Totalt i retning TROMSØYA;7208;312;62;188;54;7;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-27T00:00+01:00;2019-01-28T00:00+01:00;2019-01-27;14759;100,0;24;24;0;1;99,99;Totalt;13965;793;259;273;232;28;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-28T00:00+01:00;2019-01-29T00:00+01:00;2019-01-28;9969;100,0;24;24;0;8;99,92;1;9450;511;114;235;136;26;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-28T00:00+01:00;2019-01-29T00:00+01:00;2019-01-28;9668;100,0;24;24;0;0;100,00;2;8622;1046;468;218;275;83;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-28T00:00+01:00;2019-01-29T00:00+01:00;2019-01-28;9672;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;8624;1048;469;219;275;83;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-28T00:00+01:00;2019-01-29T00:00+01:00;2019-01-28;9965;100,0;24;24;0;8;99,92;Totalt i retning TROMSØYA;9448;509;113;234;136;26;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-28T00:00+01:00;2019-01-29T00:00+01:00;2019-01-28;19637;100,0;24;24;0;8;99,96;Totalt;18072;1557;582;453;411;109;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-29T00:00+01:00;2019-01-30T00:00+01:00;2019-01-29;10044;100,0;24;24;0;7;99,93;1;9499;538;144;236;137;21;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-29T00:00+01:00;2019-01-30T00:00+01:00;2019-01-29;9714;100,0;24;24;0;2;99,98;2;8656;1056;474;227;276;79;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-29T00:00+01:00;2019-01-30T00:00+01:00;2019-01-29;9718;100,0;24;24;0;2;99,98;Totalt i retning TROMSDALEN;8658;1058;475;228;276;79;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-29T00:00+01:00;2019-01-30T00:00+01:00;2019-01-29;10040;100,0;24;24;0;7;99,93;Totalt i retning TROMSØYA;9497;536;143;235;137;21;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-29T00:00+01:00;2019-01-30T00:00+01:00;2019-01-29;19758;100,0;24;24;0;9;99,95;Totalt;18155;1594;618;463;413;100;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-30T00:00+01:00;2019-01-31T00:00+01:00;2019-01-30;10072;100,0;24;24;0;9;99,91;1;9510;553;147;246;139;20;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-30T00:00+01:00;2019-01-31T00:00+01:00;2019-01-30;9835;100,0;24;24;0;3;99,97;2;8772;1060;460;256;274;70;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-30T00:00+01:00;2019-01-31T00:00+01:00;2019-01-30;9840;100,0;24;24;0;3;99,97;Totalt i retning TROMSDALEN;8773;1064;461;259;274;70;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-30T00:00+01:00;2019-01-31T00:00+01:00;2019-01-30;10067;100,0;24;24;0;9;99,91;Totalt i retning TROMSØYA;9509;549;146;243;139;20;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-30T00:00+01:00;2019-01-31T00:00+01:00;2019-01-30;19907;100,0;24;24;0;12;99,94;Totalt;18282;1613;607;502;413;90;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-31T00:00+01:00;2019-02-01T00:00+01:00;2019-01-31;10016;100,0;24;24;0;17;99,83;1;9434;565;145;256;148;16;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-31T00:00+01:00;2019-02-01T00:00+01:00;2019-01-31;9566;100,0;24;24;0;41;99,57;2;8484;1041;445;224;298;73;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-31T00:00+01:00;2019-02-01T00:00+01:00;2019-01-31;9567;100,0;24;24;0;38;99,60;Totalt i retning TROMSDALEN;8485;1044;448;224;298;73;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-31T00:00+01:00;2019-02-01T00:00+01:00;2019-01-31;10015;100,0;24;24;0;20;99,80;Totalt i retning TROMSØYA;9433;562;142;256;148;16;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-31T00:00+01:00;2019-02-01T00:00+01:00;2019-01-31;19582;100,0;24;24;0;58;99,70;Totalt;17918;1606;590;480;446;89;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-01T00:00+01:00;2019-02-02T00:00+01:00;2019-02-01;10665;100,0;24;24;0;16;99,85;1;10052;597;151;292;147;7;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-01T00:00+01:00;2019-02-02T00:00+01:00;2019-02-01;10349;100,0;24;24;0;3;99,97;2;9276;1070;464;252;311;43;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-01T00:00+01:00;2019-02-02T00:00+01:00;2019-02-01;10355;100,0;24;24;0;5;99,95;Totalt i retning TROMSDALEN;9276;1074;465;255;311;43;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-01T00:00+01:00;2019-02-02T00:00+01:00;2019-02-01;10659;100,0;24;24;0;14;99,87;Totalt i retning TROMSØYA;10052;593;150;289;147;7;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-01T00:00+01:00;2019-02-02T00:00+01:00;2019-02-01;21014;100,0;24;24;0;19;99,91;Totalt;19328;1667;615;544;458;50;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-02T00:00+01:00;2019-02-03T00:00+01:00;2019-02-02;8328;100,0;24;24;0;2;99,98;1;7986;340;89;168;81;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-02T00:00+01:00;2019-02-03T00:00+01:00;2019-02-02;8231;100,0;24;24;0;0;100,00;2;7630;601;266;115;202;18;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-02T00:00+01:00;2019-02-03T00:00+01:00;2019-02-02;8232;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;7631;601;266;115;202;18;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-02T00:00+01:00;2019-02-03T00:00+01:00;2019-02-02;8327;100,0;24;24;0;2;99,98;Totalt i retning TROMSØYA;7985;340;89;168;81;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-02T00:00+01:00;2019-02-03T00:00+01:00;2019-02-02;16559;100,0;24;24;0;2;99,99;Totalt;15616;941;355;283;283;20;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-03T00:00+01:00;2019-02-04T00:00+01:00;2019-02-03;7626;100,0;24;24;0;5;99,93;1;7326;295;48;189;53;5;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-03T00:00+01:00;2019-02-04T00:00+01:00;2019-02-03;7074;100,0;24;24;0;0;100,00;2;6619;455;189;66;175;25;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-03T00:00+01:00;2019-02-04T00:00+01:00;2019-02-03;7075;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;6620;455;189;66;175;25;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-03T00:00+01:00;2019-02-04T00:00+01:00;2019-02-03;7625;100,0;24;24;0;5;99,93;Totalt i retning TROMSØYA;7325;295;48;189;53;5;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-03T00:00+01:00;2019-02-04T00:00+01:00;2019-02-03;14700;100,0;24;24;0;5;99,97;Totalt;13945;750;237;255;228;30;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-04T00:00+01:00;2019-02-05T00:00+01:00;2019-02-04;10324;100,0;24;24;0;8;99,92;1;9745;571;143;266;138;23;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-04T00:00+01:00;2019-02-05T00:00+01:00;2019-02-04;9720;100,0;24;24;0;4;99,96;2;8629;1087;486;243;282;76;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-04T00:00+01:00;2019-02-05T00:00+01:00;2019-02-04;9725;100,0;24;24;0;5;99,95;Totalt i retning TROMSDALEN;8630;1090;488;244;282;76;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-04T00:00+01:00;2019-02-05T00:00+01:00;2019-02-04;10319;100,0;24;24;0;7;99,93;Totalt i retning TROMSØYA;9744;568;141;265;138;23;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-04T00:00+01:00;2019-02-05T00:00+01:00;2019-02-04;20044;100,0;24;24;0;12;99,94;Totalt;18374;1658;629;509;420;99;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-05T00:00+01:00;2019-02-06T00:00+01:00;2019-02-05;10189;100,0;24;24;0;5;99,95;1;9626;558;155;230;152;21;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-05T00:00+01:00;2019-02-06T00:00+01:00;2019-02-05;9702;100,0;24;24;0;3;99,97;2;8585;1114;502;237;294;81;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-05T00:00+01:00;2019-02-06T00:00+01:00;2019-02-05;9708;100,0;24;24;0;3;99,97;Totalt i retning TROMSDALEN;8588;1117;505;237;294;81;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-05T00:00+01:00;2019-02-06T00:00+01:00;2019-02-05;10183;100,0;24;24;0;5;99,95;Totalt i retning TROMSØYA;9623;555;152;230;152;21;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-05T00:00+01:00;2019-02-06T00:00+01:00;2019-02-05;19891;100,0;24;24;0;8;99,96;Totalt;18211;1672;657;467;446;102;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-06T00:00+01:00;2019-02-07T00:00+01:00;2019-02-06;10005;100,0;24;24;0;7;99,93;1;9413;585;160;256;146;22;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-06T00:00+01:00;2019-02-07T00:00+01:00;2019-02-06;9914;100,0;24;24;0;7;99,93;2;8790;1117;500;254;294;69;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-06T00:00+01:00;2019-02-07T00:00+01:00;2019-02-06;9919;100,0;24;24;0;7;99,93;Totalt i retning TROMSDALEN;8790;1122;503;256;294;69;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-06T00:00+01:00;2019-02-07T00:00+01:00;2019-02-06;10000;100,0;24;24;0;7;99,93;Totalt i retning TROMSØYA;9413;580;157;254;146;22;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-06T00:00+01:00;2019-02-07T00:00+01:00;2019-02-06;19919;100,0;24;24;0;14;99,93;Totalt;18203;1702;660;510;440;91;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-07T00:00+01:00;2019-02-08T00:00+01:00;2019-02-07;10499;100,0;24;24;0;6;99,94;1;9904;589;159;269;146;15;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-07T00:00+01:00;2019-02-08T00:00+01:00;2019-02-07;10294;100,0;24;24;0;17;99,83;2;9088;1189;511;309;291;77;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-07T00:00+01:00;2019-02-08T00:00+01:00;2019-02-07;10296;100,0;24;24;0;17;99,83;Totalt i retning TROMSDALEN;9088;1191;513;309;291;77;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-07T00:00+01:00;2019-02-08T00:00+01:00;2019-02-07;10497;100,0;24;24;0;6;99,94;Totalt i retning TROMSØYA;9904;587;157;269;146;15;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-07T00:00+01:00;2019-02-08T00:00+01:00;2019-02-07;20793;100,0;24;24;0;23;99,89;Totalt;18992;1778;670;578;437;92;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-08T00:00+01:00;2019-02-09T00:00+01:00;2019-02-08;10688;100,0;24;24;0;13;99,88;1;10053;622;176;285;148;12;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-08T00:00+01:00;2019-02-09T00:00+01:00;2019-02-08;10756;100,0;24;24;0;15;99,86;2;9609;1132;523;247;307;55;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-08T00:00+01:00;2019-02-09T00:00+01:00;2019-02-08;10753;100,0;24;24;0;14;99,87;Totalt i retning TROMSDALEN;9608;1131;521;248;307;55;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-08T00:00+01:00;2019-02-09T00:00+01:00;2019-02-08;10691;100,0;24;24;0;14;99,87;Totalt i retning TROMSØYA;10054;623;178;284;148;12;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-08T00:00+01:00;2019-02-09T00:00+01:00;2019-02-08;21444;100,0;24;24;0;28;99,87;Totalt;19662;1754;699;532;455;67;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-09T00:00+01:00;2019-02-10T00:00+01:00;2019-02-09;8425;100,0;24;24;0;3;99,96;1;8074;348;83;203;62;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-09T00:00+01:00;2019-02-10T00:00+01:00;2019-02-09;8339;100,0;24;24;0;1;99,99;2;7712;626;286;108;214;18;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-09T00:00+01:00;2019-02-10T00:00+01:00;2019-02-09;8341;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;7713;627;287;108;214;18;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-09T00:00+01:00;2019-02-10T00:00+01:00;2019-02-09;8423;100,0;24;24;0;3;99,96;Totalt i retning TROMSØYA;8073;347;82;203;62;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-09T00:00+01:00;2019-02-10T00:00+01:00;2019-02-09;16764;100,0;24;24;0;4;99,98;Totalt;15786;974;369;311;276;18;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-10T00:00+01:00;2019-02-11T00:00+01:00;2019-02-10;8055;100,0;24;24;0;5;99,94;1;7701;349;86;201;57;5;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-10T00:00+01:00;2019-02-11T00:00+01:00;2019-02-10;7618;100,0;24;24;0;5;99,93;2;7056;557;233;117;185;22;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-10T00:00+01:00;2019-02-11T00:00+01:00;2019-02-10;7619;100,0;24;24;0;4;99,95;Totalt i retning TROMSDALEN;7058;557;234;116;185;22;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-10T00:00+01:00;2019-02-11T00:00+01:00;2019-02-10;8054;100,0;24;24;0;6;99,93;Totalt i retning TROMSØYA;7699;349;85;202;57;5;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-10T00:00+01:00;2019-02-11T00:00+01:00;2019-02-10;15673;100,0;24;24;0;10;99,94;Totalt;14757;906;319;318;242;27;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-11T00:00+01:00;2019-02-12T00:00+01:00;2019-02-11;10229;100,0;24;24;0;8;99,92;1;9648;573;141;261;150;21;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-11T00:00+01:00;2019-02-12T00:00+01:00;2019-02-11;9556;100,0;24;24;0;25;99,74;2;8428;1103;468;249;302;82;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-11T00:00+01:00;2019-02-12T00:00+01:00;2019-02-11;9604;100,0;24;24;0;23;99,76;Totalt i retning TROMSDALEN;8471;1110;470;252;303;83;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-11T00:00+01:00;2019-02-12T00:00+01:00;2019-02-11;10181;100,0;24;24;0;10;99,90;Totalt i retning TROMSØYA;9605;566;139;258;149;20;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-11T00:00+01:00;2019-02-12T00:00+01:00;2019-02-11;19785;100,0;24;24;0;33;99,83;Totalt;18076;1676;609;510;452;103;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-12T00:00+01:00;2019-02-13T00:00+01:00;2019-02-12;9926;100,0;24;24;0;24;99,76;1;9311;591;161;273;147;9;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-12T00:00+01:00;2019-02-13T00:00+01:00;2019-02-12;9082;100,0;24;24;0;63;99,31;2;7932;1087;414;289;310;73;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-12T00:00+01:00;2019-02-13T00:00+01:00;2019-02-12;9248;100,0;24;24;0;63;99,32;Totalt i retning TROMSDALEN;8082;1103;419;295;314;74;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-12T00:00+01:00;2019-02-13T00:00+01:00;2019-02-12;9760;100,0;24;24;0;24;99,75;Totalt i retning TROMSØYA;9161;575;156;267;143;8;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-12T00:00+01:00;2019-02-13T00:00+01:00;2019-02-12;19008;100,0;24;24;0;87;99,54;Totalt;17243;1678;575;562;457;82;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-13T00:00+01:00;2019-02-14T00:00+01:00;2019-02-13;10279;100,0;24;24;0;7;99,93;1;9734;538;158;240;129;11;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-13T00:00+01:00;2019-02-14T00:00+01:00;2019-02-13;9816;100,0;24;24;0;47;99,52;2;8606;1163;520;297;266;79;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-13T00:00+01:00;2019-02-14T00:00+01:00;2019-02-13;9850;100,0;24;24;0;42;99,57;Totalt i retning TROMSDALEN;8642;1166;522;296;268;79;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-13T00:00+01:00;2019-02-14T00:00+01:00;2019-02-13;10245;100,0;24;24;0;12;99,88;Totalt i retning TROMSØYA;9698;535;156;241;127;11;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-13T00:00+01:00;2019-02-14T00:00+01:00;2019-02-13;20095;100,0;24;24;0;54;99,73;Totalt;18340;1701;678;537;395;90;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-14T00:00+01:00;2019-02-15T00:00+01:00;2019-02-14;9799;100,0;24;24;0;12;99,88;1;9258;529;140;237;134;17;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-14T00:00+01:00;2019-02-15T00:00+01:00;2019-02-14;9885;100,0;24;24;0;1;99,99;2;8801;1083;493;231;279;80;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-14T00:00+01:00;2019-02-15T00:00+01:00;2019-02-14;9890;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;8803;1086;493;234;279;80;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-14T00:00+01:00;2019-02-15T00:00+01:00;2019-02-14;9794;100,0;24;24;0;12;99,88;Totalt i retning TROMSØYA;9256;526;140;234;134;17;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-14T00:00+01:00;2019-02-15T00:00+01:00;2019-02-14;19684;100,0;24;24;0;13;99,93;Totalt;18059;1612;633;468;413;97;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-15T00:00+01:00;2019-02-16T00:00+01:00;2019-02-15;10402;100,0;24;24;0;9;99,91;1;9866;527;121;254;136;15;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-15T00:00+01:00;2019-02-16T00:00+01:00;2019-02-15;10239;100,0;24;24;0;6;99,94;2;9082;1151;566;213;319;50;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-15T00:00+01:00;2019-02-16T00:00+01:00;2019-02-15;10245;100,0;24;24;0;6;99,94;Totalt i retning TROMSDALEN;9085;1154;567;215;319;50;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-15T00:00+01:00;2019-02-16T00:00+01:00;2019-02-15;10396;100,0;24;24;0;9;99,91;Totalt i retning TROMSØYA;9863;524;120;252;136;15;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-15T00:00+01:00;2019-02-16T00:00+01:00;2019-02-15;20641;100,0;24;24;0;15;99,93;Totalt;18948;1678;687;467;455;65;4
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-16T00:00+01:00;2019-02-17T00:00+01:00;2019-02-16;8082;100,0;24;24;0;1;99,99;1;7742;339;75;190;71;2;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-16T00:00+01:00;2019-02-17T00:00+01:00;2019-02-16;8085;100,0;24;24;0;0;100,00;2;7436;649;285;105;243;16;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-16T00:00+01:00;2019-02-17T00:00+01:00;2019-02-16;8084;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;7435;649;285;105;243;16;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-16T00:00+01:00;2019-02-17T00:00+01:00;2019-02-16;8083;100,0;24;24;0;1;99,99;Totalt i retning TROMSØYA;7743;339;75;190;71;2;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-16T00:00+01:00;2019-02-17T00:00+01:00;2019-02-16;16167;100,0;24;24;0;1;99,99;Totalt;15178;988;360;295;314;18;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-17T00:00+01:00;2019-02-18T00:00+01:00;2019-02-17;7871;100,0;24;24;0;1;99,99;1;7543;327;60;201;60;6;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-17T00:00+01:00;2019-02-18T00:00+01:00;2019-02-17;7588;100,0;24;24;0;0;100,00;2;7015;573;269;91;195;18;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-17T00:00+01:00;2019-02-18T00:00+01:00;2019-02-17;7588;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;7015;573;269;92;195;17;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-17T00:00+01:00;2019-02-18T00:00+01:00;2019-02-17;7871;100,0;24;24;0;1;99,99;Totalt i retning TROMSØYA;7543;327;60;200;60;7;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-17T00:00+01:00;2019-02-18T00:00+01:00;2019-02-17;15459;100,0;24;24;0;1;99,99;Totalt;14558;900;329;292;255;24;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-18T00:00+01:00;2019-02-19T00:00+01:00;2019-02-18;10023;100,0;24;24;0;1;99,99;1;9445;577;158;264;139;16;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-18T00:00+01:00;2019-02-19T00:00+01:00;2019-02-18;10030;100,0;24;24;0;8;99,92;2;8870;1152;529;248;280;95;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-18T00:00+01:00;2019-02-19T00:00+01:00;2019-02-18;10030;100,0;24;24;0;7;99,93;Totalt i retning TROMSDALEN;8870;1153;529;249;280;95;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-18T00:00+01:00;2019-02-19T00:00+01:00;2019-02-18;10023;100,0;24;24;0;2;99,98;Totalt i retning TROMSØYA;9445;576;158;263;139;16;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-18T00:00+01:00;2019-02-19T00:00+01:00;2019-02-18;20053;100,0;24;24;0;9;99,96;Totalt;18315;1729;687;512;419;111;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-19T00:00+01:00;2019-02-20T00:00+01:00;2019-02-19;9855;100,0;24;24;0;6;99,94;1;9329;520;143;223;135;18;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-19T00:00+01:00;2019-02-20T00:00+01:00;2019-02-19;9665;100,0;24;24;0;0;100,00;2;8607;1058;476;243;290;49;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-19T00:00+01:00;2019-02-20T00:00+01:00;2019-02-19;9668;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;8610;1058;476;243;290;49;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-19T00:00+01:00;2019-02-20T00:00+01:00;2019-02-19;9852;100,0;24;24;0;6;99,94;Totalt i retning TROMSØYA;9326;520;143;223;135;18;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-19T00:00+01:00;2019-02-20T00:00+01:00;2019-02-19;19520;100,0;24;24;0;6;99,97;Totalt;17936;1578;619;466;425;67;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-20T00:00+01:00;2019-02-21T00:00+01:00;2019-02-20;10631;100,0;24;24;0;6;99,94;1;10094;531;132;244;139;16;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-20T00:00+01:00;2019-02-21T00:00+01:00;2019-02-20;10432;100,0;24;24;0;8;99,92;2;9292;1132;515;264;289;64;0
